verdict18189_cleanNeu.txt	BUNDESGERICHTSHOF 3 StR 461/01 BESCHLUSS vom 15-1-2002 in der Strafsache gegen wegen unerlaubter Einfuhr von Betäubungsmitteln in nicht geringer Menge u_a_    Der 3_ Strafsenat des Bundesgerichtshofs hat nach Anhörung des Generalbundesanwalts und des Beschwerdeführers am 15-1-2002 gemäß § 349 Abs_ 2 und 4 StPO einstimmig beschlossen:    Die Revision des Angeklagten gegen das Urteil des Landgerichts Kleve vom 4-9-2001 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat; jedoch entfällt die Einziehung des ausländischen Führerscheins, vgl_ § 69 Abs_ 3 Satz 2, § 69 b StGB.	revisionsMisserfolg
verdict72371_cleanNeu.txt	Gründe:    1 Die beabsichtigte Nichtzulassungsbeschwerde bietet keine hinreichende Aussicht auf Erfolg.	irrelevant
verdict56418_cleanNeu.txt	BUNDESGERICHTSHOF IM NAMEN DES VOLKES IV ZR 148/09 URTEIL in dem Rechtsstreit Verkündet am: 11-5-2011 Heinekamp Justizhauptsekretär als Urkundsbeamter der Geschäftsstelle Der IV_ Zivilsenat des Bundesgerichtshofes hat durch die Vorsitzende Richterin Dr_ Kessal-Wulf, die Richter Wendt, Felsch, die Richterin Harsdorf-Gebhardt und den Richter Dr_ Karczewski auf die mündliche Verhandlung vom 11-5-2011 für Recht erkannt:  Auf die Revision der Beklagten wird das Urteil des Oberlandesgerichts Frankfurt am Main - 3_ Zivilsenat - vom 3-6-2009 aufgehoben.	revisionsErfolg
verdict57621_cleanNeu.txt	Raum Schaal Schneider König Bellay	irrelevant
verdict23090_cleanNeu.txt	Die Klägerin hat die Kosten des Rechtsstreits zu tragen.	irrelevant
verdict20157_cleanNeu.txt	BUNDESGERICHTSHOF 2 StR 152/00 BESCHLUSS vom 31-5-2000 in der Strafsache gegen wegen schweren Raubes Der 2_ Strafsenat des Bundesgerichtshofs hat auf Antrag des Generalbundesanwalts und nach Anhörung des Beschwerdeführers am 31-5-2000 gemäß § 349 Abs_ 4 StPO beschlossen:  Auf die Revision des Angeklagten wird das Urteil des Landgerichts Frankfurt am Main vom 22-12-1999 mit den Feststellungen aufgehoben.	revisionsErfolg
verdict54114_cleanNeu.txt	BUNDESGERICHTSHOF 2 StR 394/10 BESCHLUSS vom 6-10-2010 in der Strafsache gegen wegen Beihilfe zum bandenmäßigen unerlaubten Handeltreiben mit Betäubungsmitteln in nicht geringer Menge Der 2_ Strafsenat des Bundesgerichtshofs hat nach Anhörung des Generalbundesanwalts und des Beschwerdeführers am 6-10-2010 gemäß § 349 Abs_ 4 StPO beschlossen:    Auf die Revision des Angeklagten wird das Urteil des Landgerichts Gießen vom 13-4-2010 mit den Feststellungen aufgehoben.	revisionsErfolg
verdict72347_cleanNeu.txt	BUNDESGERICHTSHOF 5 AR (Vs) 41/15 BESCHLUSS vom 15-9-2015 in der Justizverwaltungssache des Der 5_ Strafsenat des Bundesgerichtshofs hat am 15-9-2015 beschlossen:  Die Rechtsbeschwerde gegen die Beschlüsse des Kammergerichts Berlin vom 29-6-2015 und 23-7-2015 wird auf Kosten des Beschwerdeführers als unzulässig verworfen.	revisionsMisserfolg
verdict80155_cleanNeu.txt	Gründe:    I_    1 Der Betroffene, ein marokkanischer Staatsangehöriger, reiste zu einem nicht näher bekannten Zeitpunkt in das Bundesgebiet ein.	irrelevant
verdict73650_cleanNeu.txt	BUNDESGERICHTSHOF IM NAMEN DES VOLKES VIII ZR 236/12 URTEIL in dem Rechtsstreit Verkündet am: 9-12-2015 Ermel, Justizangestellte als Urkundsbeamtin der Geschäftsstelle Der VIII_ Zivilsenat des Bundesgerichtshofs hat auf die mündliche Verhandlung vom 9-12-2015 durch die Vorsitzende Richterin Dr_ Milger sowie die Richter Dr_ Achilles, Dr_ Schneider, Dr_ Bünger und Kosziol für Recht erkannt:  Auf die Revision der Klägerin wird das Urteil der 23_ Zivilkammer des Landgerichts Düsseldorf vom 4-7-2012 aufgehoben.	revisionsErfolg
verdict80678_cleanNeu.txt	BUNDESGERICHTSHOF VI ZR 565/16 BESCHLUSS vom 11-1-2018 in dem Rechtsstreit Der VI_ Zivilsenat des Bundesgerichtshofs hat am 11-1-2018 durch den Vorsitzenden Richter Galke, den Richter Wellner, die Richterinnen von Pentz, Müller und den Richter Dr_ Klein beschlossen:  Die Anhörungsrüge der Beklagten gegen den Senatsbeschluss vom 14-11-2017 wird auf ihre Kosten zurückgewiesen.	revisionsMisserfolg
verdict44694_cleanNeu.txt	Auf die Revision der Beklagten wird das Urteil des 6_ Zivilsenats des Oberlandesgerichts Köln vom 15-7-2005 aufgehoben	revisionsErfolg
verdict30194_cleanNeu.txt	BUNDESGERICHTSHOF IM NAMEN DES VOLKES X ZR 252/02 URTEIL in dem Rechtsstreit Verkündet am: 20-4-2004 Wermes Justizhauptsekretär als Urkundsbeamter der Geschäftsstelle Der X_ Zivilsenat des Bundesgerichtshofs hat auf die mündliche Verhandlung vom 20-4-2004 durch den Vorsitzenden Richter Dr_ Melullis, den Richter Keukenschrijver, die Richterin Mühlens und die Richter Dr_ Meier-Beck und Asendorf für Recht erkannt:  Auf die Revision des Klägers wird das am 30-10-2002 verkündete Urteil des Brandenburgischen Oberlandesgerichts - 13_ Zivilsenat - aufgehoben_  Die Sache wird zur neuen Verhandlung und Entscheidung, auch über die Kosten des Revisionsverfahrens, an das Berufungsgericht zurückverwiesen_  	revisionsErfolg
verdict46329_cleanNeu.txt	BUNDESGERICHTSHOF IV ZR 194/06 BESCHLUSS vom 10-12-2008 in dem Rechtsstreit Der IV_ Zivilsenat des Bundesgerichtshofes hat am 10-12-2008 durch den Vorsitzenden Richter Terno, die Richter Seiffert, Wendt, die Richterin Dr_ Kessal-Wulf und den Richter Felsch gemäß § 552a Satz 1 ZPO einstimmig beschlossen:  Die Revision gegen das Urteil des 12_ Zivilsenats des Oberlandesgerichts Karlsruhe vom 6-7-2006 wird auf Kosten des Klägers zurückgewiesen.	revisionsMisserfolg
verdict70904_cleanNeu.txt	Die Sache wird zur erneuten Behandlung und Entscheidung, auch über die Kosten der Rechtsbeschwerde, an das Oberlandesgericht zurückverwiesen.	irrelevant
verdict31337_cleanNeu.txt	Die Nichtzulassungsbeschwerde des Beklagten gegen das Urteil des 24_ Zivilsenats des Oberlandesgerichts Düsseldorf vom 31-7-2003 - 24 U 2/02 - wird als unzulässig verworfen, weil sie nicht innerhalb der bis zum 16-12-2003 verlängerten Frist begründet worden ist.	revisionsMisserfolg
verdict18365_cleanNeu.txt	I_    1_ Nach den Feststellungen bildeten im angeklagten Tatzeitraum    (30-6-1994 bis 22-9-1995) der Angeklagte B_    - damals Stadtdirektor der Stadt Bochum – als Vorsitzender, der Angeklagte Dr_ Br.	irrelevant
verdict79442_cleanNeu.txt	2 1_ Die Überprüfung des angefochtenen Urteils auf die Sachrüge des Angeklagten hat im Schuld- und Strafausspruch keinen ihn beschwerenden Rechtsfehler ergeben_    3 2_ Die Anordnung der Unterbringung des Angeklagten in einem psychiatrischen Krankenhaus hält dagegen rechtlicher Nachprüfung nicht stand_    4 a) Die Unterbringung in einem psychiatrischen Krankenhaus gemäß § 63 StGB darf nur angeordnet werden, wenn u_a_ zweifelsfrei feststeht, dass der Unterzubringende bei Begehung der Anlasstat aufgrund eines psychischen Defekts schuldunfähig oder vermindert schuldfähig war und die Tatbegehung auf diesem Zustand beruht.	irrelevant
verdict31959_cleanNeu.txt	Soweit Tateinheit zwischen Bestechung und Gefangenenbefreiung in Betracht kommt, weil sich die Geldzahlung an den Justizvollzugsbeamten zugleich als Förderungshandlung im Sinne von § 120 Abs_ 1 StGB darstellt, ist der Angeklagte durch die Annahme von Tatmehrheit hier nicht beschwert.	irrelevant
verdict39073_cleanNeu.txt	BUNDESGERICHTSHOF IX ZR 38/03 BESCHLUSS vom 8-2-2007 in dem Rechtsstreit Der IX_ Zivilsenat des Bundesgerichtshofs hat durch den Vorsitzenden Richter Dr_ Fischer und die Richter Dr_ Ganter, Raebel, Dr_ Kayser und Cierniak am 8-2-2007 beschlossen:  Die Anhörungsrüge gegen den Senatsbeschluss vom 28-9-2006 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict41104_cleanNeu.txt	BUNDESGERICHTSHOF 2 StR 315/07 BESCHLUSS vom 10-8-2007 in der Strafsache gegen wegen unerlaubten Handeltreibens mit Betäubungsmitteln in nicht geringer Menge Der 2_ Strafsenat des Bundesgerichtshofs hat auf Antrag des Generalbundesanwalts und nach Anhörung des Beschwerdeführers am 10-8-2007 gemäß § 349 Abs_ 2 StPO beschlossen:    Die Revision des Angeklagten gegen das Urteil des Landgerichts Gera vom 14-2-2007 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat.	revisionsMisserfolg
verdict24567_cleanNeu.txt	BGH, Urt_ v_ 27-9-2002 - V ZR 218/01 - OLG Frankfurt am Main LG Kassel Der V_ Zivilsenat des Bundesgerichtshofes hat auf die mündliche Verhandlung vom 27-9-2002 durch den Vizepräsidenten des Bundesgerichtshofes Dr_ Wenzel und die Richter Tropf, Prof_ Dr_ Krüger, Dr_ Gaier und Dr_ SchmidtRäntsch für Recht erkannt:  Auf die Rechtsmittel des Beklagten werden das Urteil des 15_ Zivilsenats in Kassel des Oberlandesgerichts Frankfurt am Main vom 17-5-2001 aufgehoben und das Urteil des Einzelrichters der 6_ Zivilkammer des Landgerichts Kassel vom 10-3-1999 abgeändert.	revisionsErfolg
verdict52407_cleanNeu.txt	Gründe:    I_    1 Der am 7-5-1946 geborene Antragsteller ist seit 1983 als Rechtsanwalt zugelassen.	irrelevant
verdict29445_cleanNeu.txt	BUNDESGERICHTSHOF IXa ZB 74/04 BESCHLUSS vom 19-5-2004 in dem Zwangsvollstreckungsverfahren Der IXa-Zivilsenat des Bundesgerichtshofs hat durch den Vorsitzenden Richter Dr_ Kreft, den Richter Raebel, die Richterinnen Dr_ Kessal-Wulf, Roggenbuck und den Richter Zoll am 19-5-2004 beschlossen:  Die Rechtsbeschwerde gegen den Beschluß der 19_ Zivilkammer des Landgerichts Stuttgart vom 2-1-2004 wird auf Kosten der Rechtsbeschwerdeführerin als unzulässig verworfen.	revisionsMisserfolg
verdict54524_cleanNeu.txt	Der Wert für die Nichtzulassungsbeschwerde des Klägers wird auf 30119,33 € festgesetzt.	irrelevant
verdict58560_cleanNeu.txt	BGH, Urteil vom 4-11-2011 - V ZR 82/11 - LG Bamberg AG Würzburg Der V_ Zivilsenat des Bundesgerichtshofs hat am 4-11-2011 durch die Richter Dr_ Lemke, Prof_ Dr_ Schmidt-Räntsch und Dr_ Roth und die Richterinnen Dr_ Brückner und Weinland für Recht erkannt:  Die Revision gegen das Urteil der 1_ Zivilkammer des Landgerichts Bamberg vom 5-4-2011 wird auf Kosten des Beklagten zurückgewiesen.	revisionsMisserfolg
verdict79630_cleanNeu.txt	2 Im September 2016 hat die Beteiligte zu 1 beim Amtsgericht angeregt,    für ihren Bruder eine Betreuung einzurichten, weil dieser an einer psychischen Störung leide.	irrelevant
verdict21723_cleanNeu.txt	Der Kläger war als Organisationsleiter im Versicherungsaußendienst tätig.	irrelevant
verdict68437_cleanNeu.txt	BGH, Urteil vom 6-5-2014 - X ZR 135/11 - OLG Brandenburg LG Cottbus Der X_ Zivilsenat des Bundesgerichtshofs hat auf die mündliche Verhandlung vom 6-5-2014 durch den Vorsitzenden Richter Prof_ Dr_ Meier-Beck, den Richter Gröning, die Richterin Schuster, den Richter Dr_ Deichfuß und die Richterin Dr_ Kober-Dehm für Recht erkannt:  Auf die Revision des Klägers wird das Urteil des 10_ Zivilsenats des Brandenburgischen Oberlandesgerichts vom 18-10-2011 aufgehoben.	revisionsErfolg
verdict27687_cleanNeu.txt	BUNDESGERICHTSHOF 1 StR 406/03 BESCHLUSS vom 6-11-2003 in der Strafsache gegen wegen unerlaubten Handeltreibens mit Betäubungsmitteln in nicht geringer Menge u_a_      Der 1_ Strafsenat des Bundesgerichtshofs hat am 6-11-2003 beschlossen:  Die Revision des Angeklagten gegen das Urteil des Landgerichts Landshut vom 16-6-2003 wird als unbegründet verworfen, da die Nachprüfung des Urteils auf Grund der Revisionsrechtfertigung keinen Rechtsfehler zum Nachteil des Angeklagten ergeben hat (§ 349 Abs_ 2 StPO).	revisionsMisserfolg
verdict57282_cleanNeu.txt	Die weitergehende Revision des Klägers wird zurückgewiesen.	revisionsMisserfolg
verdict58512_cleanNeu.txt	BUNDESGERICHTSHOF IV ZR 40/09 BESCHLUSS vom 9-11-2011 in dem Rechtsstreit Der IV_ Zivilsenat des Bundesgerichtshofs hat durch die Vorsitzende Richterin Dr_ Kessal-Wulf, die Richter Wendt, Felsch, die Richterinnen Harsdorf-Gebhardt und Dr_ Brockmöller am 9-11-2011 beschlossen:  Auf die Beschwerde der Klägerin wird die Revision gegen das Urteil des 8_ Zivilsenats des Oberlandesgerichts Celle vom 29-1-2009 zugelassen.	revisionsErfolg
verdict75419_cleanNeu.txt	BUNDESGERICHTSHOF V ZR 260/15 BESCHLUSS vom 30-6-2016 in dem Rechtsstreit Der V_ Zivilsenat des Bundesgerichtshofs hat am 30-6-2016 durch die Vorsitzende Richterin Dr_ Stresemann, die Richterinnen Prof_ Dr_ Schmidt-Räntsch und Dr_ Brückner, den Richter Dr_ Göbel und die Richterin Haberkamp beschlossen:  Die Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 9_ Zivilsenats des Oberlandesgerichts Düsseldorf vom 16-11-2015 wird auf Kosten des Beklagten als unzulässig verworfen.	revisionsMisserfolg
verdict22198_cleanNeu.txt	BUNDESGERICHTSHOF 2 StR 301/02 BESCHLUSS vom 11-9-2002 in der Strafsache gegen wegen Betruges u_a_      Der 2_ Strafsenat des Bundesgerichtshofs hat auf Antrag des Generalbundesanwalts und nach Anhörung des Beschwerdeführers am 11-9-2002 gemäß §§ 346 Abs_ 2, 349 Abs_ 1 StPO beschlossen:  1_ Der Beschluß des Landgerichts Koblenz vom 11-3-2002, mit dem die Revision des Angeklagten gegen das Urteil des Landgerichts Koblenz vom 8-5-2001 als unzulässig verworfen worden ist, wird aufgehoben.	revisionsErfolg
verdict19419_cleanNeu.txt	BUNDESGERICHTSHOF IM NAMEN DES VOLKES V ZR 41/01 URTEIL in dem Rechtsstreit Verkündet am: 22-3-2002 Kanik, Justizamtsinspektorin als Urkundsbeamtin der Geschäftsstelle Der V_ Zivilsenat des Bundesgerichtshofes hat auf die mündliche Verhandlung vom 22-3-2002 durch den Vorsitzenden Richter Dr_ Wenzel und die Richter Schneider, Prof_ Dr_ Krüger, Dr_ Klein und Dr_ Gaier für Recht erkannt:  Auf die Revision der Klägerin wird das Urteil des 1_ Zivilsenats des Hanseatischen Oberlandesgerichts in Bremen vom 27-12-2000 aufgehoben.	revisionsErfolg
verdict42342_cleanNeu.txt	BUNDESGERICHTSHOF 1 StR 411/07 BESCHLUSS vom 18-12-2007 in der Strafsache gegen wegen schwerer räuberischer Erpressung u_ a_      Der 1_ Strafsenat des Bundesgerichtshofs hat am 18-12-2007 gemäß § 349 Abs_ 2 und 4 StPO beschlossen:  1_ Auf die Revision des Angeklagten wird das Urteil des Landgerichts München II vom 17-4-2007 im Maßregelausspruch aufgehoben.	revisionsErfolg
verdict52942_cleanNeu.txt	BUNDESGERICHTSHOF AnwZ (B) 115/09 BESCHLUSS vom 12-7-2010 in dem Verfahren wegen Widerrufs der Zulassung zur Rechtsanwaltschaft Der Bundesgerichtshof, Senat für Anwaltssachen, hat durch den Präsidenten des Bundesgerichtshofs Prof_ Dr_ Tolksdorf, den Richter Dr_ Schmidt-Räntsch, die Richterin Dr_ Fetzer sowie die Rechtsanwälte Dr_ Wüllrich und Dr_ Braeuer am 12-7-2010 beschlossen:    Die sofortige Beschwerde des Antragstellers gegen den Beschluss des I_ Senats des Anwaltsgerichtshofs Baden-Württemberg vom 14-11-2009 wird zurückgewiesen.	revisionsMisserfolg
verdict79542_cleanNeu.txt	2_ Die weitergehende Revision des Angeklagten wird verworfen_  3_ Der Beschwerdeführer hat die Kosten seines Rechtsmittels zu tragen_    	revisionsMisserfolg
verdict56718_cleanNeu.txt	5 StR 134/11 (alt: 5 StR 123/10)  BUNDESGERICHTSHOF IM NAMEN DES VOLKES URTEIL vom 8-6-2011 in dem Sicherungsverfahren gegen Der 5_ Strafsenat des Bundesgerichtshofs hat in der Sitzung vom 8-6-2011, an der teilgenommen haben: Vorsitzender Richter Basdorf, Richter Dr_ Raum, Richterin Dr_ Schneider, Richter Prof_ Dr_ König, Richter Bellay als beisitzende Richter, Bundesanwalt als Vertreter der Bundesanwaltschaft, Rechtsanwältin T_  als Verteidigerin, Rechtsanwalt R_  als Nebenklägervertreter, Justizangestellte als Urkundsbeamtin der Geschäftsstelle,    -3für Recht erkannt:    Die Revision des Nebenklägers gegen das Urteil des Landgerichts Berlin vom 6-10-2010 wird verworfen.	revisionsMisserfolg
verdict36826_cleanNeu.txt	BUNDESGERICHTSHOF IX ZA 17/05 BESCHLUSS vom 29-6-2006 in dem Prozesskostenhilfeverfahren Der IX_ Zivilsenat des Bundesgerichtshofs hat durch die Richter Dr_ Ganter, Raebel, Vill, Cierniak und die Richterin Lohmann am 29-6-2006 beschlossen:  Der Antrag des Klägers, ihm für eine Beschwerde gegen die Nichtzulassung der Revision in dem Urteil des 8_ Zivilsenats des Thüringer Oberlandesgerichts in Jena vom 28-6-2005 Prozesskostenhilfe zu bewilligen, wird abgelehnt.	revisionsMisserfolg
verdict21195_cleanNeu.txt	BUNDESGERICHTSHOF IM NAMEN DES VOLKES 3 StR 176/00 URTEIL vom 9-8-2000 in der Strafsache gegen 1_ 2_    wegen räuberischen Angriffs auf einen Kraftfahrer u_a_      Der 3_ Strafsenat des Bundesgerichtshofs hat in der Sitzung vom 9-8-2000, an der teilgenommen haben:  Richterin am Bundesgerichtshof Dr_ Rissing-van Saan als Vorsitzende,  die Richter am Bundesgerichtshof Winkler, Pfister, von Lienen, Becker als beisitzende Richter,  Bundesanwalt als Vertreter der Bundesanwaltschaft,  Rechtsanwalt B_ aus Lüneburg als Verteidiger des Angeklagten Sch_ ,  Justizamtsinspektor als Urkundsbeamter der Geschäftsstelle,  für Recht erkannt:      Auf die Revision der Staatsanwaltschaft wird das Urteil des Landgerichts Lüneburg vom 6-12-1999 hinsichtlich beider Angeklagter in den Rechtsfolgenaussprüchen mit den jeweils zugehörigen Feststellungen aufgehoben.	revisionsErfolg
verdict28431_cleanNeu.txt	BGH, Urteil vom 20-1-2004 - VI ZR 46/03 - OLG Karlsruhe LG Mannheim Der VI_ Zivilsenat des Bundesgerichtshofs hat auf die mündliche Verhandlung vom 20-1-2004 durch die Vorsitzende Richterin Dr_ Müller, den Richter Dr_ Greiner, die Richterin Diederichsen und die Richter Pauge und Zoll für Recht erkannt:  Die Revision des Klägers gegen das Urteil des 10_ Zivilsenats des Oberlandesgerichts Karlsruhe vom 13-12-2002 wird auf seine Kosten zurückgewiesen.	revisionsMisserfolg
verdict23915_cleanNeu.txt	BGH, Beschluß vom 5-7-2000 - XII ZB 58/97 - OLG Düsseldorf LG Duisburg Der XII_ Zivilsenat des Bundesgerichtshofs hat am 5-7-2000 durch den Vorsitzenden Richter Dr_ Blumenröhr und die Richter Dr_ Hahne, Sprick, WeberMonecke und Prof_ Dr_ Wagenitz beschlossen:  Die weitere Beschwerde des Antragstellers gegen den Beschluß der 22_ Zivilkammer des Landgerichts Duisburg vom 12-4-1996 wird zurückgewiesen, soweit es die Vergütung für den Zeitraum 1_ Juli bis 15-11-1995 betrifft.	revisionsMisserfolg
verdict46042_cleanNeu.txt	BGH, Beschl_ v_ 27-6-2002 - V ZR 148/02 -      Der V_ Zivilsenat des Bundesgerichtshofes hat am 27-6-2002 durch den Vizepräsidenten des Bundesgerichtshofes Dr_ Wenzel und die Richter Tropf, Prof_ Dr_ Krüger, Dr_ Klein und Dr_ Gaier beschlossen:  Der Antrag auf Erhöhung des Wertes der Beschwer wird zurückgewiesen.	revisionsMisserfolg
verdict23090_cleanNeu.txt	Die Kosten der Nebenintervention tragen die Streithelferinnen der Klägerin jeweils selbst.	irrelevant
verdict24168_cleanNeu.txt	BUNDESGERICHTSHOF VII ZB 13/99 BESCHLUSS vom 17-2-2000 in dem Rechtsstreit Der VII_ Zivilsenat des Bundesgerichtshofs hat am 17-2-2000 durch den Vorsitzenden Richter Prof_ Dr_ Ullmann und die Richter Prof_ Dr_ Thode, Dr_ Haß, Dr_ Wiebel und Wendt beschlossen:  Die sofortige Beschwerde des Klägers zu 1 gegen den Beschluß des 6_ Zivilsenats des Oberlandesgerichts Dresden vom 24-3-1999 wird zurückgewiesen.	revisionsMisserfolg
verdict26050_cleanNeu.txt	BUNDESGERICHTSHOF VI ZB 79/02 BESCHLUSS vom 8-4-2003 in dem Rechtsstreit Der VI_ Zivilsenat des Bundesgerichtshofs hat am 8-4-2003 durch die Vorsitzende Richterin Dr_ Müller und die Richter Dr_ Greiner, Wellner, Pauge und Stöhr beschlossen:  Auf die Rechtsbeschwerde der Klägerin wird der Beschluß der 9_ Zivilkammer (Einzelrichter) des Landgerichts Wiesbaden vom 18-10-2002 aufgehoben.	revisionsErfolg
verdict29979_cleanNeu.txt	BUNDESGERICHTSHOF III ZR 93/03 BESCHLUSS vom 29-7-2004 in der Baulandsache betreffend Entschädigungsansprüche bezüglich der Flurstücke 334/6, 339, 340, 345/4, 361/4, 332/3, 335 und 337 der Gemarkung,    Beteiligte:    1_ - Verfahrensbevollmächtigter:    Antragsteller im gerichtlichen Verfahren und Beschwerdeführer,    2_  - Verfahrensbevollmächtigte II_ Instanz: Rechtsanwälte Antragsgegner im gerichtlichen Verfahren und Beschwerdegegner,        Der III_ Zivilsenat des Bundesgerichtshofs hat am 29-7-2004 durch den Vorsitzenden Richter Schlick und die Richter Dr_ Wurm, Streck, Dörr und Dr_ Herrmann beschlossen:    Die als nochmalige Gegenvorstellung des Beteiligten zu 1 (persönlich) gegen die Streitwertfestsetzung in dem Senatsbeschluß vom 20-11-2003 zu behandelnde "Rüge wegen der Verletzung des Anspruchs auf rechtliches Gehör" vom 12-7-2004 wird zurückgewiesen.	revisionsMisserfolg
